mission_id,mission_name,meter_name,meter_id,sample_interval,notes,campaign,creator_username
8cbffc2f-6cc9-4c29-84f6-69368cb171e6,SLV_025_AMB_5,,5000000004123153,480,,Smokeless Village,bamg-01
2d65f732-2403-4abe-b1e0-2da33fdbd602,SLV_006_AMB_5,,960000000431D253,480,,Smokeless Village,bamg-01
36820614-da1f-4669-8b59-95275278a086,SLV_002_AMB_5,,BC0000000409EE53,480,,Smokeless Village,bamg-01
79eec5d9-2103-495e-a536-4b2d922f0410,SLV_010_AMB_5,,360000000440D253,480,,Smokeless Village,bamg-01
7d6aadf5-8eaf-4b8e-b6a1-db78b8c26210,SLV_012_AMB_5,,7E00000004081253,480,,Smokeless Village,bamg-01
f96128ec-3d2c-4a6f-9a00-1c21b46cf01a,SLV_017_AMB_5,,6600000004195653,480,,Smokeless Village,bamg-01
ce17b0f6-fd9e-4ea6-98c1-8584f9f53262,SLV_021_AMB_5,,EF00000004635553,480,,Smokeless Village,bamg-01
b8afe0b4-a33f-4f40-a720-e07b0717bbcb,SLV_022_AMB_5,,3100000004224D53,480,,Smokeless Village,bamg-01
14a56879-fce5-4e9a-87eb-4c1ee29e46a1,SLV_023_AMB_5,,59000000043E5F53,480,,Smokeless Village,bamg-01
9502cd4a-14ae-4593-bb1b-63f5c4676b28,SLV_011_AMB_5,,9900000004320553,480,,Smokeless Village,bamg-01
c5fd8047-b58a-497d-abf6-c9045f32f8af,SLV_024_AMB_4,,5700000004538E53,480,,Smokeless Village,bamg-01
03e7b4e3-cd66-47d8-84c5-7762b4d6e875,SLV_002_AMB_4,,BC0000000409EE53,480,,Smokeless Village,bamg-01
53780d40-2abf-4b3a-8e75-8b03e78d4e59,SLV_003_AMB_4,,9700000004199453,480,,Smokeless Village,bamg-01
6fb9ab2b-5682-4b80-bedd-120473078b0b,SLV_004_AMB_4,,9D00000004122853,480,,Smokeless Village,bamg-01
3ee961c7-f64f-462c-9098-413b26a3a285,SLV_005_AMB_4,,7D00000004236C53,480,,Smokeless Village,bamg-01
48e25a0e-b08a-4355-a63b-1597c337c2e6,SLV_006_AMB_4,,960000000431D253,480,,Smokeless Village,bamg-01
42b33af1-bc1b-4660-a386-77d94c193ee1,SLV_007_AMB_4,,8E0000000442B953,480,,Smokeless Village,bamg-01
201fbd8c-0650-46ce-9689-6ac0383187e3,SLV_010_AMB_4,,360000000440D253,480,,Smokeless Village,bamg-01
d9f68e12-173e-4328-a990-3da6fd96f3dc,SLV_011_AMB_4,,9900000004320553,480,,Smokeless Village,bamg-01
08522980-8614-4186-863d-72319cc5eeca,SLV_013_AMB_4,,C400000004333953,480,,Smokeless Village,bamg-01
95debc19-723a-4c58-8fa2-4391202b257c,SLV_016_AMB_4,,5200000004085153,480,,Smokeless Village,bamg-01
d55383ce-1718-443f-9089-194cc2052cb8,SLV_017_AMB_4,,6600000004195653,480,,Smokeless Village,bamg-01
d30a43f8-d3c5-4c20-b0be-f737d9ac7bde,SLV_008_AMB_4,,D600000004233B53,480,,Smokeless Village,bamg-01
9e55bf3d-b39a-4ba0-9b1f-40a8ab44f06a,SLV_009_AMB_4,,CE0000000462E053,480,,Smokeless Village,bamg-01
7c6dcf97-d8ff-418c-a0b1-4b86fc39ce06,SLV_012_AMB_4,,7E00000004081253,480,,Smokeless Village,bamg-01
7dfc4853-2b08-4b00-84d3-88c12cf87117,SLV_014_AMB_4,,6400000004194553,480,,Smokeless Village,bamg-01
dd7179b4-e37b-49c8-a433-c44dedcdbbb9,SLV_015_AMB_4,,1D00000004196F53,480,,Smokeless Village,bamg-01
412077d0-604b-4c24-83f5-e3f102df8520,SLV_018_AMB_4,,0800000004232C53,480,,Smokeless Village,bamg-01
bc92f5ee-e450-4754-ae35-42ca4ff4f151,SLV_019_AMB_4,,2000000004558B53,480,,Smokeless Village,bamg-01
e77c2dc9-549b-48a9-9bcc-bba76245e93d,SLV_020_AMB_4,,D900000004125C53,480,,Smokeless Village,bamg-01
957ff697-5c57-4a58-8ec9-1397b75b7523,SLV_021_AMB_4,,EF00000004635553,480,,Smokeless Village,bamg-01
2f656307-8afa-45f7-b536-e0757fb23a5c,SLV_022_AMB_4,,3100000004224D53,480,,Smokeless Village,bamg-01
975780fb-3dbd-4ea2-82a1-5e777d53ad65,SLV_023_AMB_4,,59000000043E5F53,480,,Smokeless Village,bamg-01
ef0c7b86-7655-47bc-b684-fdb25639aa46,SLV_025_AMB_4,,5000000004123153,480,,Smokeless Village,bamg-01
5da5fe8b-0000-0000-0000-CC78AB781FBD,Dot-1FBD | 2019-10-15 12:07,Dot-1FBD,CC:78:AB:78:1F:BD,300,nama Perú cocina solar Walter Gerardo Coaquira Paricahua comunidad cahualla distrito mañaso departamento Puno,NAMA Piloto Solar y Ventilador,namas
68a46514-fe59-498a-9e40-2873eb305b09,SLV_014_TS_6AC,,67000000043CA553,480,,Smokeless Village,bamg-01
4e6a0afd-c44f-424b-96bb-4c34ac95c3cd,SLV_015_TS_6AC,,B7000000041B8F53,480,,Smokeless Village,bamg-01
8a8a8b29-eb6f-425f-9934-0b6a4d62a2d2,SLV_016_TS_6AC,,240000000431D453,480,,Smokeless Village,bamg-01
5def230b-0000-0000-0000-806FB0635DBB,pellets stove 2,Dot-5DBB,80:6F:B0:63:5D:BB,60,stove chimney,Smokeless Village,bamg-01
5da60247-0000-0000-0000-CC78AB6DFC74,Dot-FC74 | 2019-10-15 12:28,Dot-FC74,CC:78:AB:6D:FC:74,300,nama Perú cocina Solar Walter Gerardo Coaquira Paricahua comunidad cahualla distrito  mañaso departamento Puno,NAMA Piloto Solar y Ventilador,namas
5ddb895a-0000-0000-0000-CC78AB6E0FB4,Dot-0FB4 | 2019-11-25 10:56,Dot-0FB4,CC:78:AB:6E:0F:B4,300,,CAA-Kenya,caakenya
5def70e2-0000-0000-0000-CC78AB77FFBC,Dot-FFBC | 2019-12-10 13:17,Dot-FFBC,CC:78:AB:77:FF:BC,300,,CAA-Kenya,caakenya
5def80fd-0000-0000-0000-CC78AB77FFC6,Dot-FFC6 | 2019-12-10 14:26,Dot-FFC6,CC:78:AB:77:FF:C6,300,,CAA-Kenya,caakenya
5def8141-0000-0000-0000-CC78AB77FFC6,Dot-FFC6 | 2019-12-10 14:27,Dot-FFC6,CC:78:AB:77:FF:C6,300,,CAA-Kenya,caakenya
5df0b5fc-0000-0000-0000-CC78AB6E09B4,Dot-09B4 | 2019-12-11 12:24,Dot-09B4,CC:78:AB:6E:09:B4,300,,CAA-Kenya,caakenya
1d13e90f-e54c-409d-85a3-d285c78a22ed,SLV_017_TS_6AC,,46000000041B4D53,480,,Smokeless Village,bamg-01
5df1e727-0000-0000-0000-806FB0636576,yangxin house1,null,80:6F:B0:63:65:76,60,"chimney 
biomass water heating stove",Smokeless Village,bamg-01
68969523-6556-42b8-8486-783fe15e80bf,SLV_09_AMB_3,,CE0000000462E053,480,,Smokeless Village,bamg-01
2ece53db-a44c-4aa6-9566-ee259b51021e,SLV_12_AMB_3,,7E00000004081253,480,,Smokeless Village,bamg-01
5db969f7-0000-0000-0000-CC78AB77CBBE,Dot-CBBE | 2019-10-30 13:45,Dot-CBBE,CC:78:AB:77:CB:BE,300,,CAA-Kenya,caakenya
5db97416-0000-0000-0000-CC78AB77FCD4,Dot-FCD4 | 2019-10-30 14:28,Dot-FCD4,CC:78:AB:77:FC:D4,300,,CAA-Kenya,caakenya
5dde2c3a-0000-0000-0000-CC78AB6E0D98,Dot-0D98 | 2019-11-27 10:56,Dot-0D98,CC:78:AB:6E:0D:98,300,,CAA-Kenya,caakenya
5def7228-0000-0000-0000-CC78AB6E0571,Dot-0571 | 2019-12-10 13:22,Dot-0571,CC:78:AB:6E:05:71,300,,CAA-Kenya,caakenya
5def8120-0000-0000-0000-CC78AB77FFC6,Dot-FFC6 | 2019-12-10 14:27,Dot-FFC6,CC:78:AB:77:FF:C6,300,,CAA-Kenya,caakenya
5df0ad05-0000-0000-0000-806FB063664E,Dot-664E | 2019-12-11 11:46,Dot-664E,80:6F:B0:63:66:4E,300,,CAA-Kenya,caakenya
db791ff1-d5c5-44bb-ac1f-54d9babad6ec,SLV_14_AMB_3,,6400000004194553,480,,Smokeless Village,bamg-01
513e2fc5-4ca3-4d59-8c05-e422b3ddc55d,SLV_18_AMB_3,,0800000004232C53,480,,Smokeless Village,bamg-01
ab9f67b2-8f84-43a5-a2fe-f3323600ffac,SLV_19_AMB_3,,2000000004558B53,480,,Smokeless Village,bamg-01
5ddb898e-0000-0000-0000-CC78AB77EF13,Dot-EF13 | 2019-11-25 10:57,Dot-EF13,CC:78:AB:77:EF:13,300,,CAA-Kenya,caakenya
5df0b9a8-0000-0000-0000-CC78AB6E153B,Dot-153B | 2019-12-11 12:40,Dot-153B,CC:78:AB:6E:15:3B,300,,CAA-Kenya,caakenya
5def7236-0000-0000-0000-CC78AB77E32D,Dot-E32D | 2019-12-10 13:22,Dot-E32D,CC:78:AB:77:E3:2D,300,,CAA-Kenya,caakenya
5df0b92a-0000-0000-0000-CC78AB6DFFC4,Dot-FFC4 | 2019-12-11 12:36,Dot-FFC4,CC:78:AB:6D:FF:C4,300,,CAA-Kenya,caakenya
bc38a180-c369-491e-b74b-e99aa1cbc837,SLV_20_AMB_3,,D900000004125C53,480,,Smokeless Village,bamg-01
c7bdaaa9-b80a-44ac-b8c1-980fc2da231b,SLV_21_AMB_3,,EF00000004635553,480,,Smokeless Village,bamg-01
5ddb89b6-0000-0000-0000-CC78AB77F326,Dot-F326 | 2019-11-25 10:58,Dot-F326,CC:78:AB:77:F3:26,300,,CAA-Kenya,caakenya
5dde2c16-0000-0000-0000-CC78AB77EA86,Dot-EA86 | 2019-11-27 10:55,Dot-EA86,CC:78:AB:77:EA:86,300,,CAA-Kenya,caakenya
ce929c55-55a5-42a1-bd55-526efa214c7f,SLV_22_AMB_3,,3100000004224D53,480,,Smokeless Village,bamg-01
cc618bf0-7d83-483a-b9e1-9ce3e4068fca,SLV_23_AMB_3,,59000000043E5F53,480,,Smokeless Village,bamg-01
838f59b4-788f-47e3-9549-397021ca6326,SLV_25_AMB_3,,5000000004123153,480,,Smokeless Village,bamg-01
598c3117-611b-4aa5-9cdd-6fc860666b0b,SLV_17_AMB_3,,6600000004195653,480,,Smokeless Village,bamg-01
9041154d-253f-428f-a13d-173b578d333c,SLV_03_AMB_3,,9700000004199453,480,,Smokeless Village,bamg-01
d47b0564-65bf-43e5-a051-29f572e8d775,SLV_04_AMB_3,,9D00000004122853,480,,Smokeless Village,bamg-01
3318a557-26c1-4ef6-975e-b4c23794e97f,SLV_05_AMB_3,,7D00000004236C53,480,,Smokeless Village,bamg-01
16e3badc-8ecd-4d97-b3ed-de032ebcc5f0,SLV_06_AMB_3,,960000000431D253,480,,Smokeless Village,bamg-01
28dc235f-9b0e-4825-a7bf-0cb5b6abf4cf,SLV_07_AMB_3,,8E0000000442B953,480,,Smokeless Village,bamg-01
b557359d-c43b-4149-87d4-2fd6eb8ea1ea,SLV_08_AMB_3,,D600000004233B53,480,,Smokeless Village,bamg-01
2528708c-1418-4eaa-87ce-258efcd6c781,SLV_10_AMB_3,,360000000440D253,480,,Smokeless Village,bamg-01
6d603a67-35c4-4324-99de-b25f6d187cc4,SLV_11_AMB_3,,9900000004320553,480,,Smokeless Village,bamg-01
18c43c46-859b-4360-898c-b07b4789991f,SLV_15_AMB_3,,1D00000004196F53,480,,Smokeless Village,bamg-01
5b632a73-23da-4b14-900c-94fc6f319771,SLV_16_AMB_3,,5200000004085153,480,,Smokeless Village,bamg-01
936fc9c9-8700-4321-afa8-3aa3ce8f0e8d,SLV_24_AMB_3,,5700000004538E53,480,,Smokeless Village,bamg-01
f4190838-31fb-4c9d-a3a9-6534195172c3,SLV_02_AMB_3,,BC0000000409EE53,480,,Smokeless Village,bamg-01
a5eb35cf-7ac3-4502-b0c7-233b4e2c07df,SLV_13_AMB_3,,C400000004333953,480,,Smokeless Village,bamg-01
7e28918d-337a-4a60-a6e8-fc4f67f96198,SLV_03_AMB_2,,9700000004199453,480,,Smokeless Village,bamg-01
7b8047c5-9fe9-43e1-8a86-82ae0ae15093,SLV_04_AMB_2,,9D00000004122853,480,,Smokeless Village,bamg-01
5d7229fd-c7a5-48a5-b169-b83bcd75c43a,SLV_06_AMB_2,,960000000431D253,480,,Smokeless Village,bamg-01
8ed7af9c-8a53-4a18-8692-0a78c57e3fdd,SLV_08_AMB_2,,D600000004233B53,480,,Smokeless Village,bamg-01
95c14fe7-c4d9-4d97-99bf-bc75cf5e37e1,SLV_01_AMB_2,,FF0000000419A353,480,,Smokeless Village,bamg-01
807289de-845a-4b30-9899-1e3f55c9ad7b,SLV_17_AMB_2,,6600000004195653,480,,Smokeless Village,bamg-01
2f527281-10a5-47a7-a1bf-17f10652f5d0,SLV_02_AMB_2,,BC0000000409EE53,480,,Smokeless Village,bamg-01
27d8e1a3-3514-40f4-80a7-bc822bbe6f5e,SLV_24_AMB_2,,5700000004538E53,480,,Smokeless Village,bamg-01
43b0e675-b997-4998-a8cf-1b73f63bc34f,SLV_11_AMB_2,,9900000004320553,480,,Smokeless Village,bamg-01
5616195a-668d-4071-8d15-4b568ca3458e,SLV_20_AMB_2,,D900000004125C53,480,,Smokeless Village,bamg-01
6c20ba39-ba70-4f8c-b46d-acf3cf2303b9,SLV_07_AMB_2,,8E0000000442B953,480,,Smokeless Village,bamg-01
6cbf74bc-cd01-472b-8e35-9bb93460f622,SLV_09_AMB_2,,CE0000000462E053,480,,Smokeless Village,bamg-01
4da05b38-29a2-48c8-9308-6723c0137bbf,SLV_12_AMB_2,,7E00000004081253,480,,Smokeless Village,bamg-01
850f46f2-baeb-44e4-81c9-de902c74e39e,SLV_14_AMB_2,,6400000004194553,480,,Smokeless Village,bamg-01
27b39861-b2b9-44ff-8165-eaf41c3e8788,SLV_15_AMB_2,,1D00000004196F53,480,,Smokeless Village,bamg-01
e1d561e4-9015-48bf-810d-433e0a7d2c69,SLV_16_AMB_2,,5200000004085153,480,,Smokeless Village,bamg-01
d2d5994b-5917-448e-acff-03447eb2aced,SLV_18_AMB_2,,0800000004232C53,480,,Smokeless Village,bamg-01
1eb6c2b7-59c3-4458-8866-d7899323331d,SLV_19_AMB_2,,2000000004558B53,480,,Smokeless Village,bamg-01
5528258e-94de-4270-acc5-6399a28c3b73,SLV_21_AMB_2,,EF00000004635553,480,,Smokeless Village,bamg-01
b202997f-f8f3-4005-81c0-d5d2e9ddf5bd,SLV_22_AMB_2,,3100000004224D53,480,,Smokeless Village,bamg-01
563d751c-d12f-43ae-a214-64d44fecf2e9,SLV_23_AMB_2,,59000000043E5F53,480,,Smokeless Village,bamg-01
b8ce7030-df74-4958-b82a-801d92d0518a,SLV_25_AMB_2,,5000000004123153,480,,Smokeless Village,bamg-01
34cde43e-d989-450b-927b-6508ae5a042c,SLV_13_AMB_2,,C400000004333953,480,,Smokeless Village,bamg-01
f50e0684-d072-451a-b7b8-c320ce554cf9,SLV_01_AMB_1,,FF0000000419A353,480,,Smokeless Village,bamg-01
ea18bf19-0030-49c8-aa59-0bc70ec619cc,SLV_16_AMB_1,,5200000004085153,480,,Smokeless Village,bamg-01
201692fd-e9a0-4d55-813e-705dcbfd628d,SLV_17_AMB_1,,6600000004195653,480,,Smokeless Village,bamg-01
b0ffe427-b60b-4c48-b1d0-197c003a4003,SLV_02_AMB_1,,BC0000000409EE53,480,,Smokeless Village,bamg-01
34217122-bd5e-4449-ab79-fe64154c6fbb,SLV_03_AMB_1,,9700000004199453,480,,Smokeless Village,bamg-01
02be1cbf-df1a-413a-be1d-faa69a74edfc,SLV_04_AMB_1,,9D00000004122853,480,,Smokeless Village,bamg-01
5b8e33c7-4d61-4e5e-9fb7-11a109e8679b,SLV_06_AMB_1,,960000000431D253,480,,Smokeless Village,bamg-01
9782e5de-1f43-42e3-b3b5-d68775731a1d,SLV_07_AMB_1,,8E0000000442B953,480,,Smokeless Village,bamg-01
b07f9347-b128-427c-a5a9-36f03ad3ef63,SLV_11_AMB_1,,9900000004320553,480,,Smokeless Village,bamg-01
68edacde-e65e-4007-b323-2a652d574eda,SLV_13_AMB_1,,C400000004333953,480,,Smokeless Village,bamg-01
cfb4c897-2359-4777-909a-9c93234f4aad,SLV_23_AMB_1,,59000000043E5F53,480,,Smokeless Village,bamg-01
a168d1cb-ea89-4ce5-8dfd-a3084031ee4d,SLV_25_AMB_1,,5000000004123153,480,,Smokeless Village,bamg-01
85a058f6-b46f-4c41-8358-76a63107af83,SLV_09_AMB_1,,CE0000000462E053,480,,Smokeless Village,bamg-01
0465ab8e-537a-43c5-a2ea-09de9fc61c11,SLV_18_AMB_1,,0800000004232C53,480,,Smokeless Village,bamg-01
88c6ab33-1ae2-451a-ab19-820e32833c02,SLV_20_AMB_1,,D900000004125C53,480,,Smokeless Village,bamg-01
46d5a5aa-a80c-4abd-a74b-8cd19d220ac0,SLV_001_BG_6,,E100000004318153,480,,Smokeless Village,bamg-01
20a5969d-9df1-4cb2-b394-0dfa87850d6f,SLV_022_BG_5,,B70000000461E153,480,,Smokeless Village,bamg-01
70ea2316-1d3a-42a2-9974-bc54757e4c22,SLV_023_BG_5,,130000000431D553,480,,Smokeless Village,bamg-01
b8ee99c4-5b1c-4bb3-9da8-8992270147b8,SLV_023_BG_4,,130000000431D553,480,,Smokeless Village,bamg-01
ee9081d2-0260-481e-9e6b-e17ef42cf43f,SLV_01_BG_2,,E100000004318153,480,,Smokeless Village,bamg-01
8cf512f3-f458-4b0b-a487-c0f55deeea5f,SLV_23_BG_2,,130000000431D553,480,,Smokeless Village,bamg-01
2bd21ba7-e664-487e-8732-3406ce3d7c1e,SLV_019_TS_6AC,,54000000041EBB53,480,,Smokeless Village,bamg-01
87c55997-b4a2-4608-8e6a-b0374cd0c209,SLV_020_TS_6AC,,CF00000004088253,480,,Smokeless Village,bamg-01
a33773a6-f319-45c5-920a-2f8b78591bd1,SLV_018_TS_6AC,,3500000004190A53,480,,Smokeless Village,bamg-01
5df1efa3-0000-0000-0000-806FB0635DBB,house3,Dot-5DBB,80:6F:B0:63:5D:BB,60,,Smokeless Village,bamg-01
0ef9755b-8527-4539-a8af-02d35acdece0,SLV_025_LPG_6AC,,400000000408DA53,480,,Smokeless Village,smitharao
cdef02e5-010e-4a7c-ba5d-ef4e7952f568,SLV_021_TS_6AC,,A900000004401253,480,,Smokeless Village,bamg-01
445851df-cb47-468f-b1b0-e7b158c4d3f0,SLV_024_LPG_6AC,,6D00000004542F53,480,,Smokeless Village,smitharao
5da828be-0000-0000-0000-CC78AB6DFD4B,,Dot-FD4B,CC:78:AB:6D:FD:4B,300,,CAA-Kenya,caakenya
5da83f84-0000-0000-0000-CC78AB77FAD0,Dot-FAD0 | 2019-10-17 13:15,Dot-FAD0,CC:78:AB:77:FA:D0,300,,CAA-Kenya,caakenya
5da6e162-0000-0000-0000-CC78AB77F713,Dot-F713 | 2019-10-16 12:20,Dot-F713,CC:78:AB:77:F7:13,300,,CAA-Kenya,caakenya
5df1eb88-0000-0000-0000-806FB0635DA7,20191212house two,Dot-5DA7,80:6F:B0:63:5D:A7,60,,Smokeless Village,bamg-01
5da84519-0000-0000-0000-CC78AB780128,Dot-0128 | 2019-10-17 13:38,Dot-0128,CC:78:AB:78:01:28,300,,CAA-Kenya,caakenya
5da8365c-0000-0000-0000-CC78AB77F71D,Dot-F71D | 2019-10-17 12:36,Dot-F71D,CC:78:AB:77:F7:1D,300,,CAA-Kenya,caakenya
c0fd9369-a485-43aa-9e02-adcb383b4a47,SLV_023_LPG_6AC,,E00000000418DE53,480,,Smokeless Village,smitharao
5d441f8c-0000-0000-0000-CC78AB77FE1F,Dot-FE1F | 2019-08-02 06:31,Dot-FE1F,CC:78:AB:77:FE:1F,300,"En la casa del sr. Eduardo Simeon, Paucar se instala un sensor para la cocina tipo VENTILADOR en el anexo Chuamba, Distrito Chullhuas, provincia Huancayo, Region Junin.",NAMA Piloto Solar y Ventilador,namas
18694f64-2c53-4807-b307-662b36657164,SLV_021_LPG_6AC,,2F0000000423B553,480,,Smokeless Village,smitharao
2fa24ff9-b2e5-487c-83c2-37ca4e57bc16,SLV_022_LPG_6AC,,E500000004245353,480,,Smokeless Village,smitharao
d51bb575-6c3a-420c-b68a-ca8d8dfda6e0,SLV_020_LPG_6AC,,9400000004688F53,480,,Smokeless Village,smitharao
d2786167-5b20-4f88-a3bb-bba41f5ca21d,SLV_019_LPG_6AC,,F40000000468F453,480,,Smokeless Village,smitharao
3175cc72-3ac1-4ddf-b8dd-c6ddfaa1bf07,SLV_018_LPG_6AC,,E7000000043F2A53,480,,Smokeless Village,smitharao
b0a32982-5d74-44c2-9717-465d07f751d3,SLV_01_BG_1,,E100000004318153,480,,Smokeless Village,bamg-01
134bcd43-c7e7-4f99-9898-73a8c3295c65,SLV_22_BG_2,,B70000000461E153,480,,Smokeless Village,bamg-01
9ee1d729-356f-4a21-9a69-75a9df510f28,SLV_22_AMB_1,,3100000004224D53,480,,Smokeless Village,bamg-01
46c792aa-aa21-450b-b738-a30ba6ec6ed4,SLV_023_BG_6,,130000000431D553,480,,Smokeless Village,bamg-01
03ac09a0-b43a-4689-bcb2-b45322711b03,SLV_19_AMB_1,,2000000004558B53,480,,Smokeless Village,bamg-01
a00d19bc-a4fa-44c1-9499-733f27100509,SLV_10_AMB_1,,360000000440D253,480,,Smokeless Village,bamg-01
37302c16-7223-4de0-8e70-3310eafa11d4,SLV_22_BG_1,,B70000000461E153,480,,Smokeless Village,bamg-01
1a1e1be6-c7d2-47c8-806f-3ba63fb43fea,SLV_12_AMB_1,,7E00000004081253,480,,Smokeless Village,bamg-01
40a35701-054d-4d01-8fb6-76aef0a8e81d,SLV_022_BG_6,,B70000000461E153,480,,Smokeless Village,bamg-01
f9d2b3be-abf1-4cc8-ade6-a7e5d66a6c30,SLV_002_LPG_4_corrected,,0B00000004484453,480,,Smokeless Village,bamg-01
d8c676a0-3d42-4494-a2e1-7e1b5a7afb5e,SLV_22_BG_3,,B70000000461E153,480,,Smokeless Village,bamg-01
830d705b-51fa-466a-b00b-2d91197419c0,SLV_022_BG_4,,B70000000461E153,480,,Smokeless Village,bamg-01
e5e9238c-2525-4b96-86d4-dd32be408fba,SLV_15_AMB_1,,1D00000004196F53,480,,Smokeless Village,bamg-01
6c6749e4-cb00-48d0-820b-7f449ae220a5,SLV_23_BG_3,,130000000431D553,480,,Smokeless Village,bamg-01
cb996b84-0ff6-4d5a-a5c8-950f276e3940,SLV_08_AMB_1,,D600000004233B53,480,,Smokeless Village,bamg-01
fe403fb2-1211-4963-a87f-f3e4f9f6295a,SLV_23_BG_1,,130000000431D553,480,,Smokeless Village,bamg-01
1b3f4a55-4f7d-4ea0-b6eb-45216ca44081,SLV_21_AMB_1,,EF00000004635553,480,,Smokeless Village,bamg-01
c4551767-3ca8-46e4-8410-71080d5ec84a,SLV_017_LPG_6AC,,E80000000441DC53,480,,Smokeless Village,smitharao
d38cce0f-b268-4b50-b6a3-8041467832f4,SLV_016_LPG_6AC,,530000000408D453,480,,Smokeless Village,smitharao
aa77fd4a-01af-4323-ab4f-5fae4e95ef2e,SLV_015_LPG_6AC,,FA00000004190053,480,,Smokeless Village,smitharao
3d045e62-3b0f-4f9e-9fc7-811925db7efd,SLV_05_AMB_1,,6200000004620753,480,,Smokeless Village,bamg-01
bb327ccd-e7b4-4faf-bb16-3604986add71,SLV_14_AMB_1,,6400000004194553,480,,Smokeless Village,bamg-01
5df7446d-0000-0000-0000-806FB06363A0,Dot-63A0 | 2019-12-16 11:45,Dot-63A0,80:6F:B0:63:63:A0,300,,CAA-Kenya,caakenya
5df7644f-0000-0000-0000-CC78AB77FE2F,Dot-FE2F | 2019-12-16 14:02,Dot-FE2F,CC:78:AB:77:FE:2F,300,,CAA-Kenya,caakenya
3139983e-8dde-43de-a58f-ab5aa7ea0e3d,SLV_24_AMB_1,,5700000004538E53,480,,Smokeless Village,bamg-01
4425f6b2-5b4b-414e-b42b-026293c3db29,SLV_001_BG_6AC,,E100000004318153,480,,Smokeless Village,bamg-01
0e0ba0de-6b44-495c-9e9d-78298f9f6d26,SLV_001_LPG_6AC,,4B00000004598653,480,,Smokeless Village,bamg-01
fa768a80-1aa6-475e-8f47-0a885b0d26bc,SLV_002_LPG_6AC,,0B00000004484453,480,,Smokeless Village,bamg-01
5dae184a-0000-0000-0000-CC78AB6E0FF2,Dot-OFF2-061502,Dot-0FF2,CC:78:AB:6E:0F:F2,300,"NAMA PERU
COCINA A GAS
AREQUIPA-JACHAÑA
21002
La cocinera: Engracia Llasa Moruchara",NAMA Piloto Solar y Ventilador,namas
5da595e0-0000-0000-0000-CC78AB77FCBF,Dot-FCBF | 2019-10-15 12:47,Dot-FCBF,CC:78:AB:77:FC:BF,300,,CAA-Kenya,caakenya
5db02395-0000-0000-0000-CC78AB77F36D,Dot-F36D | 2019-10-23 12:54,Dot-F36D,CC:78:AB:77:F3:6D,300,,CAA-Kenya,caakenya
5db030d2-0000-0000-0000-CC78AB77FCBF,FCBF | 2019-10-23 13:50,FCBF,CC:78:AB:77:FC:BF,300,,CAA-Kenya,caakenya
26195283-654b-4d19-8604-4b02b3ddbbcb,SLV_01_BG_1,,E100000004318153,480,,Smokeless Village,bamg-01
5dae1c3c-0000-0000-0000-CC78AB77FFC7,Dot-FFC7-061502,Dot-FFC7,CC:78:AB:77:FF:C7,300,"NAMA PERU
COCINA TRADICIONAL-FOGON
AREQUIPA-JACHAÑA
11002
la cocinera: Engracia Llasa Moruchara",NAMA Piloto Solar y Ventilador,namas
5db05414-0000-0000-0000-CC78AB6E07F8,Dot-07F8 | 2019-10-23 16:21,Dot-07F8,CC:78:AB:6E:07:F8,300,,CAA-Kenya,caakenya
40f69b9b-87b6-4384-92bf-3e0280d006bd,SLV_22_BG_1,,B70000000461E153,480,,Smokeless Village,bamg-01
5da43717-0000-0000-0000-CC78AB77FFF0,Dot-FFF0 | 2019-10-14 11:50,Dot-FFF0,CC:78:AB:77:FF:F0,300,,CAA-Kenya,caakenya
5dae2367-0000-0000-0000-CC78AB6E0CE9,Dot-OCE9-061502,Dot-0CE9,CC:78:AB:6E:0C:E9,300,"NAMA PERU
COCINA SOLAR
AREQUIPA-JACHAÑA
41002",NAMA Piloto Solar y Ventilador,namas
ad7d5fb3-dee4-4ff2-8606-160d01af8fa8,SLV_23_BG_1,,130000000431D553,480,,Smokeless Village,bamg-01
289a4c7b-fa7d-473b-9156-31f480513c60,SLV_002_TS_6AC,,B80000000457C953,480,,Smokeless Village,bamg-01
5db16377-0000-0000-0000-CC78AB6E003B,Dot-003B | 2019-10-24 11:38,Dot-003B,CC:78:AB:6E:00:3B,300,,CAA-Kenya,caakenya
5db181c3-0000-0000-0000-CC78AB77FAC6,Dot-FAC6 | 2019-10-24 13:48,Dot-FAC6,CC:78:AB:77:FA:C6,300,,CAA-Kenya,caakenya
5db158cb-0000-0000-0000-CC78AB6E0CFD,Dot-0CFD | 2019-10-24 10:54,Dot-0CFD,CC:78:AB:6E:0C:FD,300,,CAA-Kenya,caakenya
5db1ad5b-0000-0000-0000-CC78AB77F36D,Dot-F36D | 2019-10-24 16:54,Dot-F36D,CC:78:AB:77:F3:6D,300,,CAA-Kenya,caakenya
5daefd4e-0000-0000-0000-CC78AB6E07E5,Dot-07E5 | 2019-10-22 15:57,Dot-07E5,CC:78:AB:6E:07:E5,300,,CAA-Kenya,caakenya
f6d50f8a-6e44-4bb9-ab3a-64d589f66ec0,SLV_003_LPG_6AC,,030000000420DD53,480,,Smokeless Village,bamg-01
5db1ab8b-0000-0000-0000-CC78AB77F36D,Dot-F36D | 2019-10-24 16:47,Dot-F36D,CC:78:AB:77:F3:6D,300,,CAA-Kenya,caakenya
