mission_id,tag
5db16377-0000-0000-0000-CC78AB6E003B,indoors:yes
5db16377-0000-0000-0000-CC78AB6E003B,stove_type:traditional_manufactured
5db16377-0000-0000-0000-CC78AB6E003B,household_id:KE028-KE009
5db16377-0000-0000-0000-CC78AB6E003B,fieldworker_name:other
5db181c3-0000-0000-0000-CC78AB77FAC6,shared_cooking_area:no
5db181c3-0000-0000-0000-CC78AB77FAC6,indoors:no
5db181c3-0000-0000-0000-CC78AB77FAC6,household_id:KE023-KE05
5db181c3-0000-0000-0000-CC78AB77FAC6,fieldworker_name_other:Mondesta Malemo
5db181c3-0000-0000-0000-CC78AB77FAC6,stove_type:tsf
5db181c3-0000-0000-0000-CC78AB77FAC6,fieldworker_name:other
5db1ab8b-0000-0000-0000-CC78AB77F36D,household_id:KE199-KE06
5db1ab8b-0000-0000-0000-CC78AB77F36D,shared_cooking_area:no
5db1ab8b-0000-0000-0000-CC78AB77F36D,indoors:yes
5db1ab8b-0000-0000-0000-CC78AB77F36D,stove_type:traditional_manufactured
5db1ab8b-0000-0000-0000-CC78AB77F36D,fieldworker_name:sharon_cherono
5db1ad5b-0000-0000-0000-CC78AB77F36D,household_id:KE199-KE006
5db1ad5b-0000-0000-0000-CC78AB77F36D,shared_cooking_area:no
5db1ad5b-0000-0000-0000-CC78AB77F36D,indoors:yes
5db1ad5b-0000-0000-0000-CC78AB77F36D,stove_type:traditional_manufactured
5db1ad5b-0000-0000-0000-CC78AB77F36D,fieldworker_name:sharon_cherono
5db2b7b1-0000-0000-0000-CC78AB6E05B3,stove_type:traditional_non_manufactured
5db2b7b1-0000-0000-0000-CC78AB6E05B3,shared_cooking_area:no
5db2b7b1-0000-0000-0000-CC78AB6E05B3,indoors:yes
5db2b7b1-0000-0000-0000-CC78AB6E05B3,household_id:kE152-KE08
5db2b7b1-0000-0000-0000-CC78AB6E05B3,fieldworker_name:ruth_jepchirchir
5db2bf29-0000-0000-0000-CC78AB77FCEF,household_id:KE0003-KE01
5db2bf29-0000-0000-0000-CC78AB77FCEF,shared_cooking_area:no
5db2bf29-0000-0000-0000-CC78AB77FCEF,indoors:yes
5db2bf29-0000-0000-0000-CC78AB77FCEF,stove_type:traditional_manufactured
5db2bf29-0000-0000-0000-CC78AB77FCEF,fieldworker_name:sharon_cherono
5db2bf79-0000-0000-0000-CC78AB77FCEF,household_id:KE0003-KE01
5db2bf79-0000-0000-0000-CC78AB77FCEF,shared_cooking_area:no
5db2bf79-0000-0000-0000-CC78AB77FCEF,indoors:yes
5db2bf79-0000-0000-0000-CC78AB77FCEF,stove_type:traditional_manufactured
5db2bf79-0000-0000-0000-CC78AB77FCEF,fieldworker_name:sharon_cherono
5db2c1ff-0000-0000-0000-CC78AB77FAEE,household_id:LE0004-KE01
5db2c1ff-0000-0000-0000-CC78AB77FAEE,stove_type:traditional_non_manufactured
5db2c1ff-0000-0000-0000-CC78AB77FAEE,indoors:yes
5db2c1ff-0000-0000-0000-CC78AB77FAEE,shared_cooking_area:no
5db2c1ff-0000-0000-0000-CC78AB77FAEE,fieldworker_name:rachel_samoei
5db2c6cb-0000-0000-0000-CC78AB6E0CFD,other_people_use:no
5db2c6cb-0000-0000-0000-CC78AB6E0CFD,household_id:KE040-KE03
5db2c6cb-0000-0000-0000-CC78AB6E0CFD,shared_cooking_area:yes
5db2c6cb-0000-0000-0000-CC78AB6E0CFD,indoors:yes
5db2c6cb-0000-0000-0000-CC78AB6E0CFD,other_people_use_n:3
5db2c6cb-0000-0000-0000-CC78AB6E0CFD,stove_type:lpg
5db2c6cb-0000-0000-0000-CC78AB6E0CFD,fieldworker_name:seth_owiti
5db2c751-0000-0000-0000-CC78AB77F355,household_id:KEO5-002
5db2c751-0000-0000-0000-CC78AB77F355,shared_cooking_area:no
5db2c751-0000-0000-0000-CC78AB77F355,indoors:yes
5db2c751-0000-0000-0000-CC78AB77F355,stove_type:traditional_manufactured
5db2c751-0000-0000-0000-CC78AB77F355,fieldworker_name:sharon_cherono
5db2ceb0-0000-0000-0000-CC78AB77FE2E,other_people_use:no
5db2ceb0-0000-0000-0000-CC78AB77FE2E,other_people_use_n:03
5db2ceb0-0000-0000-0000-CC78AB77FE2E,shared_cooking_area:yes
5db2ceb0-0000-0000-0000-CC78AB77FE2E,household_id:KE038-KE08
5db2ceb0-0000-0000-0000-CC78AB77FE2E,indoors:yes
5db2ceb0-0000-0000-0000-CC78AB77FE2E,stove_type:lpg
5db2ceb0-0000-0000-0000-CC78AB77FE2E,fieldworker_name:joan_chepng'eno
5db2d4b3-0000-0000-0000-CC78AB77FFAC,stove_type:traditional_manufactured
5db2d4b3-0000-0000-0000-CC78AB77FFAC,shared_cooking_area:no
5db2d4b3-0000-0000-0000-CC78AB77FFAC,indoors:yes
5db2dced-0000-0000-0000-CC78AB6E09E6,other_people_use:no
5db2dced-0000-0000-0000-CC78AB6E09E6,other_people_use_n:4
5db2dced-0000-0000-0000-CC78AB6E09E6,household_id:KE033-KE03
5db2dced-0000-0000-0000-CC78AB6E09E6,shared_cooking_area:yes
5db2dced-0000-0000-0000-CC78AB6E09E6,indoors:yes
5db2dced-0000-0000-0000-CC78AB6E09E6,stove_type:traditional_manufactured
5db2dced-0000-0000-0000-CC78AB6E09E6,fieldworker_name:seth_owiti
5db6bde3-0000-0000-0000-CC78AB77FE6A,shared_cooking_area:no
5db6bde3-0000-0000-0000-CC78AB77FE6A,indoors:yes
5db6bde3-0000-0000-0000-CC78AB77FE6A,stove_type:traditional_manufactured
5db6bde3-0000-0000-0000-CC78AB77FE6A,fieldworker_name:sharon_cherono
5db6bde3-0000-0000-0000-CC78AB77FE6A,household_id:Dot-FE6A
5db6c5a4-0000-0000-0000-CC78AB77F75C,stove_type:traditional_non_manufactured
5db6c5a4-0000-0000-0000-CC78AB77F75C,indoors:no
5db6c5a4-0000-0000-0000-CC78AB77F75C,shared_cooking_area:no
5db6c5a4-0000-0000-0000-CC78AB77F75C,fieldworker_name:rachel_samoei
5db6c5a4-0000-0000-0000-CC78AB77F75C,household_id:LE117-KE02
5db6cef4-0000-0000-0000-CC78AB77FFAC,fieldworker_name_other:Zipporah Mageto
5db6cef4-0000-0000-0000-CC78AB77FFAC,shared_cooking_area:no
5db6cef4-0000-0000-0000-CC78AB77FFAC,indoors:yes
5db6cef4-0000-0000-0000-CC78AB77FFAC,stove_type:traditional_manufactured
5db6cef4-0000-0000-0000-CC78AB77FFAC,fieldworker_name:other
5db6cef4-0000-0000-0000-CC78AB77FFAC,household_id:KE148-KE003
5db6d02f-0000-0000-0000-CC78AB77F9A1,stove_type:traditional_non_manufactured
5db6d02f-0000-0000-0000-CC78AB77F9A1,shared_cooking_area:no
5db6d02f-0000-0000-0000-CC78AB77F9A1,indoors:yes
5db6d02f-0000-0000-0000-CC78AB77F9A1,fieldworker_name:ruth_jepchirchir
5db6d02f-0000-0000-0000-CC78AB77F9A1,household_id:KE174-KE006
5db6d08b-0000-0000-0000-CC78AB77FE11,fieldworker_name:rachel_samoei
5db6d08b-0000-0000-0000-CC78AB77FE11,indoors:no
5db6d08b-0000-0000-0000-CC78AB77FE11,shared_cooking_area:no
5db6d08b-0000-0000-0000-CC78AB77FE11,household_id:KE117-KE02
5db6d08b-0000-0000-0000-CC78AB77FE11,stove_type:traditional_manufactured
5db6d5ab-0000-0000-0000-CC78AB77E998,shared_cooking_area:no
5db6d5ab-0000-0000-0000-CC78AB77E998,indoors:yes
5db6d5ab-0000-0000-0000-CC78AB77E998,stove_type:lpg
5db6d5ab-0000-0000-0000-CC78AB77E998,household_id:KE174-KE006
5db6d5ab-0000-0000-0000-CC78AB77E998,fieldworker_name:ruth_jepchirchir
5db6da25-0000-0000-0000-CC78AB6E0CD9,fieldworker_name_other:Zipporah Mageto
5db6da25-0000-0000-0000-CC78AB6E0CD9,shared_cooking_area:no
5db6da25-0000-0000-0000-CC78AB6E0CD9,indoors:yes
5db6da25-0000-0000-0000-CC78AB6E0CD9,stove_type:traditional_manufactured
5db6da25-0000-0000-0000-CC78AB6E0CD9,fieldworker_name:other
5db6da25-0000-0000-0000-CC78AB6E0CD9,household_id:KE148-KE003
5db80338-0000-0000-0000-CC78AB77FCCE,fieldworker_name:noelle_sutton
5db80338-0000-0000-0000-CC78AB77FCCE,stove_type:traditional_non_manufactured
5db80338-0000-0000-0000-CC78AB77FCCE,shared_cooking_area:no
5db80338-0000-0000-0000-CC78AB77FCCE,indoors:yes
5db80338-0000-0000-0000-CC78AB77FCCE,household_id:KE189-KE004
5db804bb-0000-0000-0000-CC78AB77FE67,other_people_use_n:02
5db804bb-0000-0000-0000-CC78AB77FE67,household_id:KE096-KE02
5db804bb-0000-0000-0000-CC78AB77FE67,other_people_use:no
5db804bb-0000-0000-0000-CC78AB77FE67,fieldworker_name_other:Zipporah Mageto
5db804bb-0000-0000-0000-CC78AB77FE67,shared_cooking_area:yes
5db804bb-0000-0000-0000-CC78AB77FE67,indoors:yes
5db804bb-0000-0000-0000-CC78AB77FE67,stove_type:traditional_manufactured
5db804bb-0000-0000-0000-CC78AB77FE67,fieldworker_name:other
5db80f26-0000-0000-0000-CC78AB77F5B3,shared_cooking_area:no
5db80f26-0000-0000-0000-CC78AB77F5B3,indoors:yes
5db80f26-0000-0000-0000-CC78AB77F5B3,stove_type:traditional_manufactured
5db80f26-0000-0000-0000-CC78AB77F5B3,household_id:KE162-KE03
5db80f26-0000-0000-0000-CC78AB77F5B3,fieldworker_name:seth_owiti
5db96022-0000-0000-0000-CC78AB6E0545,fieldworker_name_other:Zipporah Mageto
5db96022-0000-0000-0000-CC78AB6E0545,shared_cooking_area:no
5db96022-0000-0000-0000-CC78AB6E0545,indoors:yes
5db96022-0000-0000-0000-CC78AB6E0545,stove_type:traditional_manufactured
5db96022-0000-0000-0000-CC78AB6E0545,fieldworker_name:other
5db96022-0000-0000-0000-CC78AB6E0545,household_id:KE048-KE005
5db969f7-0000-0000-0000-CC78AB77CBBE,household_id:KE03-KE229
5db969f7-0000-0000-0000-CC78AB77CBBE,shared_cooking_area:no
5db969f7-0000-0000-0000-CC78AB77CBBE,indoors:yes
5db969f7-0000-0000-0000-CC78AB77CBBE,fieldworker_name:joan_chepng'eno
5db969f7-0000-0000-0000-CC78AB77CBBE,stove_type:lpg
5db96db3-0000-0000-0000-CC78AB6E0DA3,fieldworker_name_other:Zipporah Mageto
5db96db3-0000-0000-0000-CC78AB6E0DA3,shared_cooking_area:no
5db96db3-0000-0000-0000-CC78AB6E0DA3,indoors:yes
5db96db3-0000-0000-0000-CC78AB6E0DA3,stove_type:lpg
5db96db3-0000-0000-0000-CC78AB6E0DA3,fieldworker_name:other
5db96db3-0000-0000-0000-CC78AB6E0DA3,household_id:KE048-KE005
5db97416-0000-0000-0000-CC78AB77FCD4,household_id:KE03-KE229
5db97416-0000-0000-0000-CC78AB77FCD4,shared_cooking_area:no
5db97416-0000-0000-0000-CC78AB77FCD4,indoors:yes
5db97416-0000-0000-0000-CC78AB77FCD4,stove_type:traditional_manufactured
5db97416-0000-0000-0000-CC78AB77FCD4,fieldworker_name:joan_chepng'eno
5db9810c-0000-0000-0000-CC78AB77FE67,household_id:KE096-KE02
5db9810c-0000-0000-0000-CC78AB77FE67,shared_cooking_area:no
5db9810c-0000-0000-0000-CC78AB77FE67,indoors:yes
5db9810c-0000-0000-0000-CC78AB77FE67,stove_type:traditional_manufactured
5db9810c-0000-0000-0000-CC78AB77FE67,fieldworker_name:seth_owiti
5dbac0e8-0000-0000-0000-CC78AB6E058B,fieldworker_name_other:bosire bernard
5dbac0e8-0000-0000-0000-CC78AB6E058B,household_id:KE047-KE05
5dbac0e8-0000-0000-0000-CC78AB6E058B,shared_cooking_area:no
5dbac0e8-0000-0000-0000-CC78AB6E058B,indoors:yes
5dbac0e8-0000-0000-0000-CC78AB6E058B,stove_type:lpg
5dbac0e8-0000-0000-0000-CC78AB6E058B,fieldworker_name:other
5dc15046-0000-0000-0000-CC78AB77F372,fieldworker_name:joseck_erambo
5dc15046-0000-0000-0000-CC78AB77F372,shared_cooking_area:no
5dc15046-0000-0000-0000-CC78AB77F372,indoors:yes
5dc15046-0000-0000-0000-CC78AB77F372,stove_type:lpg
5dc15046-0000-0000-0000-CC78AB77F372,household_id:KE074-KE05
5dc15b51-0000-0000-0000-CC78AB6E0FA0,shared_cooking_area:no
5dc15b51-0000-0000-0000-CC78AB6E0FA0,indoors:yes
5dc15b51-0000-0000-0000-CC78AB6E0FA0,household_id:KE062-KE010
5dc15b51-0000-0000-0000-CC78AB6E0FA0,stove_type:lpg
5dc15b51-0000-0000-0000-CC78AB6E0FA0,fieldworker_name:sharon_cherono
5dc18c30-0000-0000-0000-806FB0635607,fieldworker_name:joseck_erambo
5dc18c30-0000-0000-0000-806FB0635607,stove_type:traditional_non_manufactured
5dc18c30-0000-0000-0000-806FB0635607,shared_cooking_area:no
5dc18c30-0000-0000-0000-806FB0635607,indoors:yes
5dc18c30-0000-0000-0000-806FB0635607,household_id:KE069-KE01
5dc2a2aa-0000-0000-0000-CC78AB6E0A99,household_id:KE155-KE004
5dc2a2aa-0000-0000-0000-CC78AB6E0A99,fieldworker_name_other:Marylydia
5dc2a2aa-0000-0000-0000-CC78AB6E0A99,shared_cooking_area:no
5dc2a2aa-0000-0000-0000-CC78AB6E0A99,indoors:yes
5dc2a2aa-0000-0000-0000-CC78AB6E0A99,stove_type:lpg
5dc2a2aa-0000-0000-0000-CC78AB6E0A99,fieldworker_name:other
5dc2a6d2-0000-0000-0000-806FB063653F,household_id:KE155-KE04
5dc2a6d2-0000-0000-0000-806FB063653F,stove_type:traditional_non_manufactured
5dc2a6d2-0000-0000-0000-806FB063653F,fieldworker_name_other:Marylydia
5dc2a6d2-0000-0000-0000-806FB063653F,shared_cooking_area:no
5dc2a6d2-0000-0000-0000-806FB063653F,indoors:yes
5dc2a6d2-0000-0000-0000-806FB063653F,fieldworker_name:other
5dc3cae7-0000-0000-0000-CC78AB6E05E3,household_id:KE129-KE07
5dc3cae7-0000-0000-0000-CC78AB6E05E3,fieldworker_name:joseck_erambo
5dc3cae7-0000-0000-0000-CC78AB6E05E3,shared_cooking_area:no
5dc3cae7-0000-0000-0000-CC78AB6E05E3,indoors:yes
5dc3cae7-0000-0000-0000-CC78AB6E05E3,stove_type:lpg
5dc3dac8-0000-0000-0000-806FB06363CA,household_id:KE103-KE006
5dc3dac8-0000-0000-0000-806FB06363CA,shared_cooking_area:no
5dc3dac8-0000-0000-0000-806FB06363CA,indoors:yes
5dc3dac8-0000-0000-0000-806FB06363CA,stove_type:traditional_manufactured
5dc3dac8-0000-0000-0000-806FB06363CA,fieldworker_name:sharon_cherono
5dc534f4-0000-0000-0000-CC78AB77F241,shared_cooking_area:no
5dc534f4-0000-0000-0000-CC78AB77F241,indoors:yes
5dc534f4-0000-0000-0000-CC78AB77F241,stove_type:traditional_manufactured
5dc534f4-0000-0000-0000-CC78AB77F241,household_id:KE062-KE010
5dc534f4-0000-0000-0000-CC78AB77F241,fieldworker_name:sharon_cherono
5dc93c97-0000-0000-0000-CC78AB77E9A7,household_id:KE120-KE03
5dc93c97-0000-0000-0000-CC78AB77E9A7,shared_cooking_area:no
5dc93c97-0000-0000-0000-CC78AB77E9A7,indoors:yes
5dc93c97-0000-0000-0000-CC78AB77E9A7,stove_type:traditional_manufactured
5dc93c97-0000-0000-0000-CC78AB77E9A7,fieldworker_name:joan_chepng'eno
5dc940e9-0000-0000-0000-CC78AB77F5B0,household_id:KE120-KE003
5dc940e9-0000-0000-0000-CC78AB77F5B0,shared_cooking_area:no
5dc940e9-0000-0000-0000-CC78AB77F5B0,indoors:yes
5dc940e9-0000-0000-0000-CC78AB77F5B0,fieldworker_name:joan_chepng'eno
5dc940e9-0000-0000-0000-CC78AB77F5B0,stove_type:lpg
5dcbc82a-0000-0000-0000-CC78AB6E0554,fieldworker_name:joseck_erambo
5dcbc82a-0000-0000-0000-CC78AB6E0554,shared_cooking_area:no
5dcbc82a-0000-0000-0000-CC78AB6E0554,indoors:yes
5dcbc82a-0000-0000-0000-CC78AB6E0554,stove_type:lpg
5dcbc82a-0000-0000-0000-CC78AB6E0554,household_id:KE500-KE04
5dcbcf8a-0000-0000-0000-CC78AB77F9CB,other_people_use_n:2
5dcbcf8a-0000-0000-0000-CC78AB77F9CB,fieldworker_name_other:yoena kioko 
5dcbcf8a-0000-0000-0000-CC78AB77F9CB,stove_type:kerosene
5dcbcf8a-0000-0000-0000-CC78AB77F9CB,household_id:PG001
5dcbcf8a-0000-0000-0000-CC78AB77F9CB,other_people_use:yes
5dcbcf8a-0000-0000-0000-CC78AB77F9CB,shared_cooking_area:yes
5dcbcf8a-0000-0000-0000-CC78AB77F9CB,indoors:yes
5dcbcf8a-0000-0000-0000-CC78AB77F9CB,fieldworker_name:other
5dcbcf94-0000-0000-0000-CC78AB77FF9A,fieldworker_name_other:Terminah Akoth 
5dcbcf94-0000-0000-0000-CC78AB77FF9A,stove_type:kerosene
5dcbcf94-0000-0000-0000-CC78AB77FF9A,household_id:PG001
5dcbcf94-0000-0000-0000-CC78AB77FF9A,other_people_use:yes
5dcbcf94-0000-0000-0000-CC78AB77FF9A,shared_cooking_area:yes
5dcbcf94-0000-0000-0000-CC78AB77FF9A,indoors:yes
5dcbcf94-0000-0000-0000-CC78AB77FF9A,other_people_use_n:3
5dcbcf94-0000-0000-0000-CC78AB77FF9A,fieldworker_name:other
5dcbcfb4-0000-0000-0000-CC78AB77FE76,stove_type:kerosene
5dcbcfb4-0000-0000-0000-CC78AB77FE76,household_id:pg001
5dcbcfb4-0000-0000-0000-CC78AB77FE76,fieldworker_name_other:Diana Jepchumba
5dcbcfb4-0000-0000-0000-CC78AB77FE76,other_people_use:yes
5dcbcfb4-0000-0000-0000-CC78AB77FE76,other_people_use_n:03
5dcbcfb4-0000-0000-0000-CC78AB77FE76,shared_cooking_area:yes
5dcbcfb4-0000-0000-0000-CC78AB77FE76,indoors:yes
5dcbcfb4-0000-0000-0000-CC78AB77FE76,fieldworker_name:other
5dcbd158-0000-0000-0000-CC78AB6E0561,fieldworker_name_other:Collins mageto
5dcbd158-0000-0000-0000-CC78AB6E0561,stove_type:kerosene
5dcbd158-0000-0000-0000-CC78AB6E0561,household_id:PG001
5dcbd158-0000-0000-0000-CC78AB6E0561,shared_cooking_area:no
5dcbd158-0000-0000-0000-CC78AB6E0561,indoors:yes
5dcbd158-0000-0000-0000-CC78AB6E0561,fieldworker_name:other
5dcc0519-0000-0000-0000-CC78AB6E0561,other_people_use_n:2
5dcc0519-0000-0000-0000-CC78AB6E0561,fieldworker_name:joseck_erambo
5dcc0519-0000-0000-0000-CC78AB6E0561,household_id:PG001
5dcc0519-0000-0000-0000-CC78AB6E0561,other_people_use:yes
5dcc0519-0000-0000-0000-CC78AB6E0561,shared_cooking_area:yes
5dcc0519-0000-0000-0000-CC78AB6E0561,indoors:yes
5dcc0519-0000-0000-0000-CC78AB6E0561,stove_type:traditional_manufactured
5dd79316-0000-0000-0000-CC78AB77F5B3,other_people_use:no
5dd79316-0000-0000-0000-CC78AB77F5B3,fieldworker_name_other:Modesta malemo 
5dd79316-0000-0000-0000-CC78AB77F5B3,household_id:KE510-KEO11
5dd79316-0000-0000-0000-CC78AB77F5B3,other_people_use_n:01
5dd79316-0000-0000-0000-CC78AB77F5B3,shared_cooking_area:yes
5dd79316-0000-0000-0000-CC78AB77F5B3,indoors:yes
5dd79316-0000-0000-0000-CC78AB77F5B3,stove_type:lpg
5dd79316-0000-0000-0000-CC78AB77F5B3,fieldworker_name:other
5dd7968d-0000-0000-0000-CC78AB6E0F91,household_id:KE508-KE03
5dd7968d-0000-0000-0000-CC78AB6E0F91,shared_cooking_area:no
5dd7968d-0000-0000-0000-CC78AB6E0F91,indoors:yes
5dd7968d-0000-0000-0000-CC78AB6E0F91,fieldworker_name:joan_chepng'eno
5dd7968d-0000-0000-0000-CC78AB6E0F91,stove_type:lpg
5dd79707-0000-0000-0000-CC78AB77FC8F,household_id:KE508-KE03
5dd79707-0000-0000-0000-CC78AB77FC8F,shared_cooking_area:no
5dd79707-0000-0000-0000-CC78AB77FC8F,indoors:yes
5dd79707-0000-0000-0000-CC78AB77FC8F,fieldworker_name:joan_chepng'eno
5dd79707-0000-0000-0000-CC78AB77FC8F,stove_type:lpg
5dd799bb-0000-0000-0000-CC78AB77EF40,fieldworker_name_other:ZIPPORAH MAGETO
5dd799bb-0000-0000-0000-CC78AB77EF40,household_id:KE510-KE013
5dd799bb-0000-0000-0000-CC78AB77EF40,shared_cooking_area:no
5dd799bb-0000-0000-0000-CC78AB77EF40,indoors:yes
5dd799bb-0000-0000-0000-CC78AB77EF40,stove_type:lpg
5dd799bb-0000-0000-0000-CC78AB77EF40,fieldworker_name:other
5dd79a09-0000-0000-0000-CC78AB77FCFF,fieldworker_name_other:ZIPPORAH MAGETO
5dd79a09-0000-0000-0000-CC78AB77FCFF,household_id:KE510-KE013
5dd79a09-0000-0000-0000-CC78AB77FCFF,shared_cooking_area:no
5dd79a09-0000-0000-0000-CC78AB77FCFF,indoors:yes
5dd79a09-0000-0000-0000-CC78AB77FCFF,stove_type:lpg
5dd79a09-0000-0000-0000-CC78AB77FCFF,fieldworker_name:other
5dd7a18b-0000-0000-0000-CC78AB6DFC5A,household_id:KE509-KE006
5dd7a18b-0000-0000-0000-CC78AB6DFC5A,shared_cooking_area:no
5dd7a18b-0000-0000-0000-CC78AB6DFC5A,indoors:yes
5dd7a18b-0000-0000-0000-CC78AB6DFC5A,stove_type:lpg
5dd7a18b-0000-0000-0000-CC78AB6DFC5A,fieldworker_name:ruth_jepchirchir
5dd7a1e3-0000-0000-0000-CC78AB77F9E4,household_id:KE509-KE006
5dd7a1e3-0000-0000-0000-CC78AB77F9E4,shared_cooking_area:no
5dd7a1e3-0000-0000-0000-CC78AB77F9E4,indoors:yes
5dd7a1e3-0000-0000-0000-CC78AB77F9E4,stove_type:traditional_manufactured
5dd7a1e3-0000-0000-0000-CC78AB77F9E4,fieldworker_name:ruth_jepchirchir
5dd7a294-0000-0000-0000-CC78AB6E0564,other_people_use:no
5dd7a294-0000-0000-0000-CC78AB6E0564,other_people_use_n:01
5dd7a294-0000-0000-0000-CC78AB6E0564,shared_cooking_area:yes
5dd7a294-0000-0000-0000-CC78AB6E0564,indoors:yes
5dd7a294-0000-0000-0000-CC78AB6E0564,fieldworker_name:other
5dd7a294-0000-0000-0000-CC78AB6E0564,stove_type:other
5dd7a294-0000-0000-0000-CC78AB6E0564,stove_type_other:charcoal jiko
5dd7a294-0000-0000-0000-CC78AB6E0564,fieldworker_name_other:modesta malemo 
5dd7a294-0000-0000-0000-CC78AB6E0564,household_id:KE510-KE011
5ddb82bc-0000-0000-0000-CC78AB6E0516,other_people_use_n:02
5ddb82bc-0000-0000-0000-CC78AB6E0516,fieldworker_name_other:Modesta malemo 
5ddb82bc-0000-0000-0000-CC78AB6E0516,household_id:KE508-KE012
5ddb82bc-0000-0000-0000-CC78AB6E0516,other_people_use:yes
5ddb82bc-0000-0000-0000-CC78AB6E0516,shared_cooking_area:yes
5ddb82bc-0000-0000-0000-CC78AB6E0516,indoors:yes
5ddb82bc-0000-0000-0000-CC78AB6E0516,stove_type:lpg
5ddb82bc-0000-0000-0000-CC78AB6E0516,fieldworker_name:other
5ddb84c4-0000-0000-0000-CC78AB77E9BD,other_people_use_n:02
5ddb84c4-0000-0000-0000-CC78AB77E9BD,fieldworker_name_other:Modesta malemo 
5ddb84c4-0000-0000-0000-CC78AB77E9BD,household_id:KE508-KE012
5ddb84c4-0000-0000-0000-CC78AB77E9BD,other_people_use:yes
5ddb84c4-0000-0000-0000-CC78AB77E9BD,shared_cooking_area:yes
5ddb84c4-0000-0000-0000-CC78AB77E9BD,indoors:yes
5ddb84c4-0000-0000-0000-CC78AB77E9BD,stove_type:lpg
5ddb84c4-0000-0000-0000-CC78AB77E9BD,fieldworker_name:other
5ddb87d7-0000-0000-0000-CC78AB6E0565,household_id:KE514-KE010
5ddb87d7-0000-0000-0000-CC78AB6E0565,shared_cooking_area:no
5ddb87d7-0000-0000-0000-CC78AB6E0565,indoors:yes
5ddb87d7-0000-0000-0000-CC78AB6E0565,fieldworker_name:rachel_samoei
5ddb87d7-0000-0000-0000-CC78AB6E0565,stove_type:lpg
5ddb880d-0000-0000-0000-CC78AB6E0ABB,household_id:KE514-KE010
5ddb880d-0000-0000-0000-CC78AB6E0ABB,shared_cooking_area:no
5ddb880d-0000-0000-0000-CC78AB6E0ABB,indoors:yes
5ddb880d-0000-0000-0000-CC78AB6E0ABB,fieldworker_name:rachel_samoei
5ddb880d-0000-0000-0000-CC78AB6E0ABB,stove_type:lpg
5ddb895a-0000-0000-0000-CC78AB6E0FB4,household_id:KE503-KE03
5ddb895a-0000-0000-0000-CC78AB6E0FB4,shared_cooking_area:no
5ddb895a-0000-0000-0000-CC78AB6E0FB4,indoors:yes
5ddb895a-0000-0000-0000-CC78AB6E0FB4,stove_type:traditional_manufactured
5ddb895a-0000-0000-0000-CC78AB6E0FB4,fieldworker_name:joan_chepng'eno
5ddb898e-0000-0000-0000-CC78AB77EF13,household_id:KE503-KE03
5ddb898e-0000-0000-0000-CC78AB77EF13,shared_cooking_area:no
5ddb898e-0000-0000-0000-CC78AB77EF13,indoors:yes
5ddb898e-0000-0000-0000-CC78AB77EF13,stove_type:lpg
5ddb898e-0000-0000-0000-CC78AB77EF13,fieldworker_name:joan_chepng'eno
5ddb89b6-0000-0000-0000-CC78AB77F326,household_id:KE503-KE03
5ddb89b6-0000-0000-0000-CC78AB77F326,shared_cooking_area:no
5ddb89b6-0000-0000-0000-CC78AB77F326,indoors:yes
5ddb89b6-0000-0000-0000-CC78AB77F326,fieldworker_name:joan_chepng'eno
5ddb89b6-0000-0000-0000-CC78AB77F326,stove_type:lpg
5ddb8b79-0000-0000-0000-CC78AB77F768,other_people_use_n:2
5ddb8b79-0000-0000-0000-CC78AB77F768,other_people_use:yes
5ddb8b79-0000-0000-0000-CC78AB77F768,shared_cooking_area:yes
5ddb8b79-0000-0000-0000-CC78AB77F768,indoors:yes
5ddb8b79-0000-0000-0000-CC78AB77F768,stove_type:traditional_manufactured
5ddb8b79-0000-0000-0000-CC78AB77F768,household_id:KE504-KE007
5ddb8b79-0000-0000-0000-CC78AB77F768,fieldworker_name:seth_owiti
5ddb8bf1-0000-0000-0000-CC78AB77E9E2,other_people_use_n:2
5ddb8bf1-0000-0000-0000-CC78AB77E9E2,other_people_use:yes
5ddb8bf1-0000-0000-0000-CC78AB77E9E2,shared_cooking_area:yes
5ddb8bf1-0000-0000-0000-CC78AB77E9E2,indoors:yes
5ddb8bf1-0000-0000-0000-CC78AB77E9E2,stove_type:lpg
5ddb8bf1-0000-0000-0000-CC78AB77E9E2,household_id:KE504-KE007
5ddb8bf1-0000-0000-0000-CC78AB77E9E2,fieldworker_name:seth_owiti
5ddb8f09-0000-0000-0000-CC78AB6E10FE,shared_cooking_area:no
5ddb8f09-0000-0000-0000-CC78AB6E10FE,indoors:yes
5ddb8f09-0000-0000-0000-CC78AB6E10FE,stove_type:lpg
5ddb8f09-0000-0000-0000-CC78AB6E10FE,fieldworker_name:other
5ddb8f09-0000-0000-0000-CC78AB6E10FE,fieldworker_name_other:Marylydia Atieno
5ddb8f09-0000-0000-0000-CC78AB6E10FE,household_id:KE511-KE011
5ddb90ce-0000-0000-0000-CC78AB77F984,household_id:KE518-KE008
5ddb90ce-0000-0000-0000-CC78AB77F984,shared_cooking_area:no
5ddb90ce-0000-0000-0000-CC78AB77F984,indoors:yes
5ddb90ce-0000-0000-0000-CC78AB77F984,stove_type:lpg
5ddb90ce-0000-0000-0000-CC78AB77F984,fieldworker_name:ruth_jepchirchir
